,Target,ALL
867,Quality Assurance,Leadership Java Project Management Microsoft Office Software Quality Assurance C Programming Language Quality Assurance Information Technology Research Software Development Life Cycle SDLC Software Project Management QA Automation Business Strategy Software Design Software Architectural Design                                    BSc Special (Hons) in Information Technology SLIIT  St Mary's Convent Matara   Quality Assurance Engineer Intervest Software Technologies (Private) Limited Associate Software Quality Assurance Engineer Intervest Software Technologies (Private) Limited Academic Instructor SLIIT Business Analyst Green Solar (Pvt) Ltd
868,Quality Assurance,"Java C Microsoft Office MySQL HTML JavaScript Cascading Style Sheets CSS C SQL C Test Automation Software Quality Assurance API Testing Manual Testing Data Mining Cucumber Linux Regression Testing Agile Methodologies Quality Assurance Git Selenium Microsoft SQL Server JMeter TestLink Appium JIRA Eclipse JUnit Defect Tracking SPSS Data Warehousing NetBeans Team Foundation Server TFS Smoke Testing Sanity Testing IntelliJ IDEA Exploratory Testing Mobile Automation WiX Bitbucket Version One Firebug IBM Rational Tools Flyway Data Migration Tool      BSc Special (Hons) in Information Technology- Specializing in Software Engineering SLIIT  Rathnavali Balika Vidyalaya, Gampaha  Anura Central College, Yakkala Quality Assurance Engineer Epic Lanka QA Engineer WebQuarters® Associate QA Engineer Totalamber Trainee Associate QA Engineer Zone24x7 Inc."
869,Quality Assurance,Test Automation API Testing Manual Testing Test Cases Regression Testing Functional Testing Test Planning Test Design User Acceptance Testing java Database Testing Sanity Testing Adhoc Testing Mind Mapping Nonfunctional Testing                                    Master of Science - MS Robert Gordon University Bachelor of Engineering - BEng (Hons) University of Westminster  Dharmasoka college Quality Assurance Engineer hSenid Business Solutions Associate Quality Engineer Limark Technologies QA Engineer Internship Epic Lanka  
870,Quality Assurance,Java C Android Development Project Management Microsoft Office HTML JavaScript Microsoft Excel Cascading Style Sheets CSS C SQL C Test Automation Manual Testing PHP Requirements Analysis Database Management System DBMS Analytical Skills ObjectOriented Programming OOP Android Web Development Strategic Planning Business Analysis Agile Project Management Requirements Gathering Human Computer Interaction User Interface Design User Experience UX                       Bachelor of Science (BSc) NSBM Green University Bachelor of Science - BS University of Plymouth  Rahula College - Matara Associate Quality Assurance Engineer Intervest Software Technologies (Private) Limited Associate Quality Assurance Engineer DirectFN Sri Lanka    
871,Quality Assurance,Leadership Java C Microsoft Office HTML C Teamwork Programming Python Selenium WebDriver PHP Bootstrap Quality Assurance JMeter Management CSS jira selenium postman soapui sqlyog                              Bachelor of Science (BSc) University of Colombo Bachelor of Science (BSc) University of Colombo School of Computing   Quality Assurance Engineer Dialog Axiata PLC Quality Assurance Engineer NVISION Associate Quality Assurance Engineer eBuilder Technology Center  
872,Quality Assurance,Leadership Java MySQL HTML JavaScript Microsoft Excel Cascading Style Sheets CSS C Programming Language                                           Bachelor's degree Rajarata University of Sri Lanka  Ginigathena Central College    Associate Quality Assurance Engineer Programus Ltd QA Intern Programus Ltd    
873,Quality Assurance,Leadership Java Microsoft Office MySQL HTML JavaScript Microsoft Excel Cascading Style Sheets CSS SQL C Customer Service Teamwork PHP Bootstrap Nodejs Microsoft Word Microsoft PowerPoint MongoDB PhpMyAdmin Angular Material                               Computing and Information system Sabaragamuwa University of Sri Lanka  Center for Open and Distance Learning of The Uwa Wellassa University  Ferguson High School  Quality Assurance Engineer Xeptagon Software Engineer AasaIT Solutions    
874,Quality Assurance,Microsoft Office MySQL HTML JavaScript Python LaTeX Jira PHP Nodejs Firebase Selenium TestLink React Native CodeIgniter Laravel Amazon Web Services AWS                                    University of Colombo School of Computing  Holy Family Convent Kalutar   Quality Assurance Engineer - Apprentice eBuilder Quality Assurance Engineer - Intern eBuilder Undergraduate University of Colombo School of Computing Member Training and Development Officer UCSC ISACA Student Group
875,Quality Assurance,Leadership Microsoft Office MySQL JavaScript Microsoft Excel Cascading Style Sheets CSS C C Teamwork HTML Team Leadership PHP Research Microsoft PowerPoint Management java Windows Financial Accounting Auditing Account Management                               Bachelor's degree Uva Wellassa University of Sri Lanka Passed Finalist AAT Sri Lanka  Dharmapala Vidyalaya - Pannipitiya Software Quality Assurance Engineer SYNAPSYS LTD Associate Software Quality Assurance Engineer SYNAPSYS LTD Software Quality Assurance Engineer - Intern SYNAPSYS LTD  
876,Quality Assurance,Java Microsoft Office MySQL HTML JavaScript C Test Automation API Testing Manual Testing Selenium Microsoft SQL Server Fiddler                                       Master of Business Administration - MBA University of Kelaniya Sri Lanka Bsc in Information Technology SLIIT  Maliyadeva College Senior Quality Assurance Engineer Acentura Inc Senior Quality Assurance Engineer Programus Ltd Quality Assurance Engineer Programus Ltd Quality Assurance Engineer Sanje
877,Quality Assurance,Leadership Microsoft Office Microsoft Excel Information Technology Public Speaking Presentation Skills Social Media Management Strategic Planning speech Social Communication Communication Disorders Articulation Evaluations                                     Bachelor of Science - BS University of Colombo School of Computing  V/Nelukkulam Kalaimagal Maha Vidyalayam   Associate Quality Assurance Engineer Assette Quality Assurance Engineer Cambio Software Engineering    
878,Quality Assurance,Java MySQL HTML JavaScript SQL HTML Test Automation Software Quality Assurance Manual Testing Postman API Test Cases Jira Selenium WebDriver PHP Quality Assurance Software Testing Software Development Research Web Development Selenium Testing Social Media CSS Photoshop XML Appium Test Scenarios Google Analytics HP QuickTest Professional QTP Documentation Creative writing Php                     Ng/Wijayaratnam Hindu Central College Bachelor's Degree University of Colombo School of Computing   Quality Assurance Engineer EIGHT25MEDIA Associate QA Engineer TechLead International Automation Specialist - Associate Virtusa Intern - UI Developing ISM APAC
879,Quality Assurance,"Leadership Java C Microsoft Office HTML Microsoft Excel SQL Teamwork Test Automation API Testing Manual Testing Postman API SoapUI Jira Regression Testing Quality Assurance Quality Control User Acceptance Testing Microsoft Word Microsoft PowerPoint Agile Testing Defect Tracking Test case writing Smoke Testing HP Quality Center Adhoc Testing Test case execution Accessibility testing accessibility Testing Know in MySQL Ability to work under pressure                    B. Sc. Special Honours Degree  SLIIT  G/Ananda Central College   G/Ananda Central College, Elpitiya  Associate Quality Assurance Engineer ZILLIONe QA Intern Virtusa Network Administrator SK International Holdings  "
880,Quality Assurance,Java HTML JavaScript SQL Android Studio API Testing Manual Testing Postman API Selenium WebDriver Usability Testing Agile Methodologies Quality Assurance Requirements Analysis Analytical Skills ObjectOriented Programming OOP Visual Studio Public Speaking Packet Tracer Application Programming Interfaces Web Application Development Linux System Administration Defect Tracking Mobile Testing NetBeans SQL Server Management Studio BrowserStack Sanity Testing Anaconda RESTful WebServices Test Case Generation Wireshark Software quality assurance and testing Visual Programming Compatibility Testing Microsoft Visual Studio C CodeBlocks Linux Kernel Flyer Design             Bachelor of Information & Communication Technology (Hons) University of Sri Jayewardenepura  Devi Balika Vidyalaya   QA Engineer 99x Associate QA Engineer 99x Trainee QA Engineer 99x  
881,Quality Assurance,                                                   SLIIT  Pinnawala Central College   Trainee Software Quality Assurance Engineer Acentura Inc Software Quality Assurance Intern Mobitel (Pvt) Ltd    
882,Quality Assurance,Java MySQL Test Automation Manual Testing Postman API SoapUI Test Planning Agile Methodologies Test Execution ObjectOriented Programming OOP Selenium Microsoft SQL Server Test Designing Defect Management Test Estimation UI Development Log Test Results Test Reporting Database Design and Development Good analytical and logical skills Demonstrated Ability to Work Independently as well as in a Team Environment                              Bachelor of Science - BS SLIIT Diploma in Clothing Technology and Management Brandix College of Clothing Technology  Anula Vidyalaya  Software Quality Assurance Engineer BoardPAC Associate QA Engineer Virtusa    
883,Quality Assurance,HTML Cascading Style Sheets CSS C Teamwork PHP Continuous Improvement                                             Higher National Diploma National Institute of Business Management (NIBM - Sri Lanka)     Quality Assurance Engineer RR Donnelley      
